lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,33517,,44.0,,,,,,26.314889907836918,6.742247104644775,6.4551920890808105,13.117450714111328,,,,,
0.00055556,33518,,,,,,,,,,,,,,,,
,33547,0.7353025674819946,45.0,,,,,,,,,,,,,,
,33597,0.8955116271972656,45.0,,,,,,,,,,,,,,
,33647,0.8356128931045532,45.0,,,,,,,,,,,,,,
,33697,0.8193889260292053,45.0,,,,,,,,,,,,,,
,33747,0.7136346697807312,45.0,,,,,,,,,,,,,,
,33797,0.7205349206924438,45.0,,,,,,,,,,,,,,
,33847,0.8166654109954834,45.0,,,,,,,,,,,,,,
,33897,0.8868592977523804,45.0,,,,,,,,,,,,,,
,33947,0.8816763758659363,45.0,,,,,,,,,,,,,,
,33997,0.9521788358688354,45.0,,,,,,,,,,,,,,
,34047,0.9934330582618712,45.0,,,,,,,,,,,,,,
,34097,0.971445083618164,45.0,,,,,,,,,,,,,,
,34147,1.0252878665924072,45.0,,,,,,,,,,,,,,
,34197,0.8458326458930969,45.0,,,,,,,,,,,,,,
,34247,0.8107291460037231,45.0,,,,,,,,,,,,,,
,34261,,45.0,0.8741500973701477,26.3591365814209,5.045547008514404,7.682708740234375,13.63088035583496,,,,,,,,,
,34261,,45.0,,,,,,26.79447364807129,7.019774436950684,6.397630214691162,13.377068519592283,,,,,
0.00066667,34262,,,,,,,,,,,,,,,,
,34297,0.8946289420127869,46.0,,,,,,,,,,,,,,
,34347,1.2059752941131592,46.0,,,,,,,,,,,,,,
,34397,0.7396441698074341,46.0,,,,,,,,,,,,,,
,34447,0.8606611490249634,46.0,,,,,,,,,,,,,,
,34497,0.7194538116455078,46.0,,,,,,,,,,,,,,
,34547,0.8548654317855835,46.0,,,,,,,,,,,,,,
,34597,0.8970710039138794,46.0,,,,,,,,,,,,,,
,34647,0.9640098810195924,46.0,,,,,,,,,,,,,,
,34697,0.9038033485412598,46.0,,,,,,,,,,,,,,
,34747,0.7614008784294128,46.0,,,,,,,,,,,,,,
,34797,0.7538209557533264,46.0,,,,,,,,,,,,,,
,34847,0.7347149848937988,46.0,,,,,,,,,,,,,,
,34897,0.921669602394104,46.0,,,,,,,,,,,,,,
,34947,0.8153525590896606,46.0,,,,,,,,,,,,,,
,34997,1.04103684425354,46.0,,,,,,,,,,,,,,
,35005,,46.0,0.8861693143844604,26.651691436767575,5.216089248657227,7.469184398651123,13.966418266296388,,,,,,,,,
,35005,,46.0,,,,,,27.140443801879883,7.056437969207764,6.384396076202393,13.69960880279541,,,,,
0.0007777799999999,35006,,,,,,,,,,,,,,,,
,35047,0.8497591018676758,47.0,,,,,,,,,,,,,,
,35097,0.7931525707244873,47.0,,,,,,,,,,,,,,
,35147,0.8685526251792908,47.0,,,,,,,,,,,,,,
,35197,0.806460976600647,47.0,,,,,,,,,,,,,,
,35247,0.797333300113678,47.0,,,,,,,,,,,,,,
,35297,0.8991587162017822,47.0,,,,,,,,,,,,,,
,35347,0.893661379814148,47.0,,,,,,,,,,,,,,
,35397,0.8824996948242188,47.0,,,,,,,,,,,,,,
,35447,0.8001537322998047,47.0,,,,,,,,,,,,,,
,35497,0.8251861333847046,47.0,,,,,,,,,,,,,,
,35547,0.898719072341919,47.0,,,,,,,,,,,,,,
,35597,1.0084012746810913,47.0,,,,,,,,,,,,,,
,35647,0.8353115320205688,47.0,,,,,,,,,,,,,,
,35697,1.050441026687622,47.0,,,,,,,,,,,,,,
,35747,0.996138036251068,47.0,,,,,,,,,,,,,,
,35749,,47.0,0.9285899996757508,27.8676700592041,5.699984550476074,7.4567060470581055,14.710979461669922,,,,,,,,,
,35749,,47.0,,,,,,27.858448028564453,7.408815383911133,6.429070949554443,14.02056121826172,,,,,
0.0008888899999999,35750,,,,,,,,,,,,,,,,
,35797,0.9877073168754578,48.0,,,,,,,,,,,,,,
,35847,0.9959360957145692,48.0,,,,,,,,,,,,,,
,35897,0.997012972831726,48.0,,,,,,,,,,,,,,
,35947,0.771730899810791,48.0,,,,,,,,,,,,,,
,35997,0.8828204274177551,48.0,,,,,,,,,,,,,,
,36047,1.0167503356933594,48.0,,,,,,,,,,,,,,
,36097,0.8912670016288757,48.0,,,,,,,,,,,,,,
,36147,0.9273673295974731,48.0,,,,,,,,,,,,,,
,36197,1.0288128852844238,48.0,,,,,,,,,,,,,,
,36247,0.8159085512161255,48.0,,,,,,,,,,,,,,
,36297,0.9060622453689576,48.0,,,,,,,,,,,,,,
,36347,0.9272191524505616,48.0,,,,,,,,,,,,,,
,36397,0.9188196659088136,48.0,,,,,,,,,,,,,,
,36447,0.8863128423690796,48.0,,,,,,,,,,,,,,
,36493,,48.0,0.909976601600647,27.86905670166016,5.830317497253418,7.587038993835449,14.451700210571287,,,,,,,,,
,36493,,48.0,,,,,,28.172046661376957,7.544928550720215,6.412497520446777,14.214621543884276,,,,,
0.001,36494,,,,,,,,,,,,,,,,
,36497,0.8736506700515747,49.0,,,,,,,,,,,,,,
,36547,0.8790518045425415,49.0,,,,,,,,,,,,,,
,36597,0.9855310320854188,49.0,,,,,,,,,,,,,,
,36647,0.9403642416000366,49.0,,,,,,,,,,,,,,
,36697,0.9751217365264891,49.0,,,,,,,,,,,,,,
,36747,0.9959285259246826,49.0,,,,,,,,,,,,,,
,36797,0.8549649715423584,49.0,,,,,,,,,,,,,,
,36847,0.9572182893753052,49.0,,,,,,,,,,,,,,
,36897,0.9382445812225342,49.0,,,,,,,,,,,,,,
,36947,0.9155820608139038,49.0,,,,,,,,,,,,,,
,36997,1.0455129146575928,49.0,,,,,,,,,,,,,,
,37047,1.0274291038513184,49.0,,,,,,,,,,,,,,
,37097,0.7881916761398315,49.0,,,,,,,,,,,,,,
,37147,0.6171860098838806,49.0,,,,,,,,,,,,,,
,37197,0.9096889495849608,49.0,,,,,,,,,,,,,,
,37237,,49.0,0.9311279654502868,28.677398681640625,6.3308515548706055,7.394312381744385,14.952234268188477,,,,,,,,,
,37237,,49.0,,,,,,28.99604606628418,7.874005794525146,6.3322625160217285,14.78977870941162,,,,,
0.001,37238,,,,,,,,,,,,,,,,
,37247,0.8476966619491577,50.0,,,,,,,,,,,,,,
,37297,0.92909574508667,50.0,,,,,,,,,,,,,,
,37347,0.8844706416130066,50.0,,,,,,,,,,,,,,
,37397,0.8733022212982178,50.0,,,,,,,,,,,,,,
,37447,0.7341035008430481,50.0,,,,,,,,,,,,,,
,37497,0.976654291152954,50.0,,,,,,,,,,,,,,
,37547,0.9150173664093018,50.0,,,,,,,,,,,,,,
,37597,0.9045726656913756,50.0,,,,,,,,,,,,,,
,37647,1.101792335510254,50.0,,,,,,,,,,,,,,
,37697,0.785500168800354,50.0,,,,,,,,,,,,,,
,37747,0.8355268239974976,50.0,,,,,,,,,,,,,,
,37797,0.8019681572914124,50.0,,,,,,,,,,,,,,
,37847,1.1668245792388916,50.0,,,,,,,,,,,,,,
,37897,0.8284916877746582,50.0,,,,,,,,,,,,,,
,37947,0.9561456441879272,50.0,,,,,,,,,,,,,,
,37981,,50.0,0.9575257897377014,28.7772274017334,5.7485127449035645,7.363809108734131,15.664905548095703,,,,,,,,,
,37981,,50.0,,,,,,29.19054412841797,8.02297306060791,6.350915908813477,14.816654205322266,,,,,
0.0009998742433537,37982,,,,,,,,,,,,,,,,
,37997,0.8623671531677246,51.0,,,,,,,,,,,,,,
,38047,0.8090001344680786,51.0,,,,,,,,,,,,,,
,38097,0.9384782910346984,51.0,,,,,,,,,,,,,,
,38147,1.0816303491592407,51.0,,,,,,,,,,,,,,
,38197,0.9388170838356018,51.0,,,,,,,,,,,,,,
,38247,0.7627499103546143,51.0,,,,,,,,,,,,,,
,38297,0.8862407207489014,51.0,,,,,,,,,,,,,,
,38347,0.9143348932266236,51.0,,,,,,,,,,,,,,
,38397,1.0577428340911863,51.0,,,,,,,,,,,,,,
,38447,0.9507561922073364,51.0,,,,,,,,,,,,,,
,38497,1.066218018531799,51.0,,,,,,,,,,,,,,
,38547,1.1129072904586792,51.0,,,,,,,,,,,,,,
,38597,0.8212710022926331,51.0,,,,,,,,,,,,,,
,38647,0.9016305208206176,51.0,,,,,,,,,,,,,,
,38697,1.4578707218170166,51.0,,,,,,,,,,,,,,
,38725,,51.0,0.9217156171798706,27.7248592376709,4.791813850402832,8.130555152893066,14.802490234375,,,,,,,,,
,38725,,51.0,,,,,,28.6890926361084,7.64301872253418,6.459070682525635,14.587002754211426,,,,,
0.0009994970367373,38726,,,,,,,,,,,,,,,,
,38747,0.9617655873298644,52.0,,,,,,,,,,,,,,
,38797,1.048448920249939,52.0,,,,,,,,,,,,,,
,38847,0.8071116209030151,52.0,,,,,,,,,,,,,,
,38897,0.9311893582344056,52.0,,,,,,,,,,,,,,
,38947,0.883185863494873,52.0,,,,,,,,,,,,,,
,38997,0.8297841548919678,52.0,,,,,,,,,,,,,,
,39047,1.1632018089294434,52.0,,,,,,,,,,,,,,
,39097,1.015496850013733,52.0,,,,,,,,,,,,,,
,39147,0.8297349810600281,52.0,,,,,,,,,,,,,,
,39197,0.92620849609375,52.0,,,,,,,,,,,,,,
,39247,1.014592170715332,52.0,,,,,,,,,,,,,,
,39297,0.9265823364257812,52.0,,,,,,,,,,,,,,
,39347,0.913041651248932,52.0,,,,,,,,,,,,,,
,39397,0.7863161563873291,52.0,,,,,,,,,,,,,,
,39447,0.808705747127533,52.0,,,,,,,,,,,,,,
,39469,,52.0,0.914087414741516,27.59591293334961,5.460116863250732,7.670229911804199,14.46556568145752,,,,,,,,,
,39469,,52.0,,,,,,28.33087539672852,7.574371814727783,6.401231288909912,14.35527229309082,,,,,
,39470,,53.0,0.8479189276695251,25.86969566345215,5.2729363441467285,7.343011379241943,13.25374698638916,,,,,,,,,
,39470,,53.0,,,,,,,,,,0.6690447330474854,20.79347419738769,5.986940860748291,1.8221725225448608,12.984359741210938
