lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,2099,0.796133279800415,2,,,,,,,,,,,,,,
,2149,0.6890177726745605,2,,,,,,,,,,,,,,
,2199,0.7143000364303589,2,,,,,,,,,,,,,,
,2231,,2,0.8479189276695251,25.86969566345215,5.2729363441467285,7.343011379241943,13.25374698638916,,,,,,,,,
,2231,,2,,,,,,26.081907272338867,6.689911842346191,6.468608856201172,12.923386573791504,,,,,
0.00033334,2232,,,,,,,,,,,,,,,,
,2249,0.7407084703445435,3,,,,,,,,,,,,,,
,2299,0.7218242883682251,3,,,,,,,,,,,,,,
,2349,0.7514885663986206,3,,,,,,,,,,,,,,
,2399,0.7461980581283569,3,,,,,,,,,,,,,,
,2449,0.6481161117553711,3,,,,,,,,,,,,,,
,2499,0.851060152053833,3,,,,,,,,,,,,,,
,2549,0.7717190980911255,3,,,,,,,,,,,,,,
,2599,0.9333469271659851,3,,,,,,,,,,,,,,
,2649,0.9362711310386658,3,,,,,,,,,,,,,,
,2699,0.9744386672973633,3,,,,,,,,,,,,,,
,2749,0.9404207468032837,3,,,,,,,,,,,,,,
,2799,0.8161356449127197,3,,,,,,,,,,,,,,
,2849,0.8844273686408997,3,,,,,,,,,,,,,,
,2899,0.7938423156738281,3,,,,,,,,,,,,,,
,2949,0.7779358625411987,3,,,,,,,,,,,,,,
,2975,,3,0.8587168455123901,26.463125228881836,5.681960105895996,7.263979434967041,13.517186164855957,,,,,,,,,
,2975,,3,,,,,,26.038610458374023,6.716151237487793,6.448226451873779,12.87423324584961,,,,,
0.00044445,2976,,,,,,,,,,,,,,,,
,2999,0.6870311498641968,4,,,,,,,,,,,,,,
,3049,0.7286213636398315,4,,,,,,,,,,,,,,
,3099,1.0232906341552734,4,,,,,,,,,,,,,,
,3149,0.9112749695777893,4,,,,,,,,,,,,,,
,3199,0.7785602807998657,4,,,,,,,,,,,,,,
,3249,0.7326353788375854,4,,,,,,,,,,,,,,
,3299,0.905732274055481,4,,,,,,,,,,,,,,
,3349,0.8486323356628418,4,,,,,,,,,,,,,,
,3399,0.7972174882888794,4,,,,,,,,,,,,,,
,3449,0.844455897808075,4,,,,,,,,,,,,,,
,3499,0.9912656545639038,4,,,,,,,,,,,,,,
,3549,0.9957916736602783,4,,,,,,,,,,,,,,
,3599,0.8162596225738525,4,,,,,,,,,,,,,,
,3649,0.6698029041290283,4,,,,,,,,,,,,,,
,3699,0.7558878660202026,4,,,,,,,,,,,,,,
,3719,,4,0.8529417514801025,26.122041702270508,5.991154193878174,6.953399181365967,13.177488327026367,,,,,,,,,
,3719,,4,,,,,,26.314889907836914,6.742247104644775,6.4551920890808105,13.117450714111328,,,,,
0.00055556,3720,,,,,,,,,,,,,,,,
,3749,0.7353025674819946,5,,,,,,,,,,,,,,
,3799,0.8955116271972656,5,,,,,,,,,,,,,,
,3849,0.8356128931045532,5,,,,,,,,,,,,,,
,3899,0.8193889260292053,5,,,,,,,,,,,,,,
,3949,0.7136346697807312,5,,,,,,,,,,,,,,
,3999,0.7205349206924438,5,,,,,,,,,,,,,,
,4049,0.8166654109954834,5,,,,,,,,,,,,,,
,4099,0.8868592977523804,5,,,,,,,,,,,,,,
,4149,0.8816763758659363,5,,,,,,,,,,,,,,
,4199,0.9521788358688354,5,,,,,,,,,,,,,,
,4249,0.9934330582618713,5,,,,,,,,,,,,,,
,4299,0.9714450836181641,5,,,,,,,,,,,,,,
,4349,1.0252878665924072,5,,,,,,,,,,,,,,
,4399,0.8458326458930969,5,,,,,,,,,,,,,,
,4449,0.8107291460037231,5,,,,,,,,,,,,,,
,4463,,5,0.8741500973701477,26.3591365814209,5.045547008514404,7.682708740234375,13.630880355834961,,,,,,,,,
,4463,,5,,,,,,26.79447364807129,7.019774436950684,6.397630214691162,13.377068519592285,,,,,
0.00066667,4464,,,,,,,,,,,,,,,,
,4499,0.8946289420127869,6,,,,,,,,,,,,,,
,4549,1.2059752941131592,6,,,,,,,,,,,,,,
,4599,0.7396441698074341,6,,,,,,,,,,,,,,
,4649,0.8606611490249634,6,,,,,,,,,,,,,,
,4699,0.7194538116455078,6,,,,,,,,,,,,,,
,4749,0.8548654317855835,6,,,,,,,,,,,,,,
,4799,0.8970710039138794,6,,,,,,,,,,,,,,
,4849,0.9640098810195923,6,,,,,,,,,,,,,,
,4899,0.9038033485412598,6,,,,,,,,,,,,,,
,4949,0.7614008784294128,6,,,,,,,,,,,,,,
,4999,0.7538209557533264,6,,,,,,,,,,,,,,
,5049,0.7347149848937988,6,,,,,,,,,,,,,,
,5099,0.921669602394104,6,,,,,,,,,,,,,,
,5149,0.8153525590896606,6,,,,,,,,,,,,,,
,5199,1.04103684425354,6,,,,,,,,,,,,,,
,5207,,6,0.8861693143844604,26.651691436767578,5.216089248657227,7.469184398651123,13.966418266296387,,,,,,,,,
,5207,,6,,,,,,27.140443801879883,7.056437969207764,6.384396076202393,13.69960880279541,,,,,
0.0007777799999999999,5208,,,,,,,,,,,,,,,,
,5249,0.8497591018676758,7,,,,,,,,,,,,,,
,5299,0.7931525707244873,7,,,,,,,,,,,,,,
,5349,0.8685526251792908,7,,,,,,,,,,,,,,
,5399,0.806460976600647,7,,,,,,,,,,,,,,
,5449,0.797333300113678,7,,,,,,,,,,,,,,
,5499,0.8991587162017822,7,,,,,,,,,,,,,,
,5549,0.893661379814148,7,,,,,,,,,,,,,,
,5599,0.8824996948242188,7,,,,,,,,,,,,,,
,5649,0.8001537322998047,7,,,,,,,,,,,,,,
,5699,0.8251861333847046,7,,,,,,,,,,,,,,
,5749,0.898719072341919,7,,,,,,,,,,,,,,
,5799,1.0084012746810913,7,,,,,,,,,,,,,,
,5849,0.8353115320205688,7,,,,,,,,,,,,,,
,5899,1.050441026687622,7,,,,,,,,,,,,,,
,5949,0.9961380362510681,7,,,,,,,,,,,,,,
,5951,,7,0.9285899996757507,27.8676700592041,5.699984550476074,7.4567060470581055,14.710979461669922,,,,,,,,,
,5951,,7,,,,,,27.858448028564453,7.408815383911133,6.429070949554443,14.020561218261719,,,,,
0.0008888899999999999,5952,,,,,,,,,,,,,,,,
,5999,0.9877073168754578,8,,,,,,,,,,,,,,
,6049,0.9959360957145691,8,,,,,,,,,,,,,,
,6099,0.9970129728317261,8,,,,,,,,,,,,,,
,6149,0.771730899810791,8,,,,,,,,,,,,,,
,6199,0.8828204274177551,8,,,,,,,,,,,,,,
,6249,1.0167503356933594,8,,,,,,,,,,,,,,
,6299,0.8912670016288757,8,,,,,,,,,,,,,,
,6349,0.9273673295974731,8,,,,,,,,,,,,,,
,6399,1.0288128852844238,8,,,,,,,,,,,,,,
,6449,0.8159085512161255,8,,,,,,,,,,,,,,
,6499,0.9060622453689575,8,,,,,,,,,,,,,,
,6549,0.9272191524505615,8,,,,,,,,,,,,,,
,6599,0.9188196659088135,8,,,,,,,,,,,,,,
,6649,0.8863128423690796,8,,,,,,,,,,,,,,
,6695,,8,0.909976601600647,27.869056701660156,5.830317497253418,7.587038993835449,14.451700210571289,,,,,,,,,
,6695,,8,,,,,,28.172046661376953,7.544928550720215,6.412497520446777,14.214621543884277,,,,,
0.001,6696,,,,,,,,,,,,,,,,
,6699,0.8736506700515747,9,,,,,,,,,,,,,,
,6749,0.8790518045425415,9,,,,,,,,,,,,,,
,6799,0.9855310320854187,9,,,,,,,,,,,,,,
,6849,0.9403642416000366,9,,,,,,,,,,,,,,
,6899,0.9751217365264893,9,,,,,,,,,,,,,,
,6949,0.9959285259246826,9,,,,,,,,,,,,,,
,6999,0.8549649715423584,9,,,,,,,,,,,,,,
,7049,0.9572182893753052,9,,,,,,,,,,,,,,
,7099,0.9382445812225342,9,,,,,,,,,,,,,,
,7149,0.9155820608139038,9,,,,,,,,,,,,,,
,7199,1.0455129146575928,9,,,,,,,,,,,,,,
,7249,1.0274291038513184,9,,,,,,,,,,,,,,
,7299,0.7881916761398315,9,,,,,,,,,,,,,,
,7349,0.6171860098838806,9,,,,,,,,,,,,,,
,7399,0.9096889495849609,9,,,,,,,,,,,,,,
,7439,,9,0.9311279654502869,28.677398681640625,6.3308515548706055,7.394312381744385,14.952234268188477,,,,,,,,,
,7439,,9,,,,,,28.99604606628418,7.8740057945251465,6.3322625160217285,14.789778709411621,,,,,
0.001,7440,,,,,,,,,,,,,,,,
,7449,0.8476966619491577,10,,,,,,,,,,,,,,
,7499,0.9290957450866699,10,,,,,,,,,,,,,,
,7549,0.8844706416130066,10,,,,,,,,,,,,,,
,7599,0.8733022212982178,10,,,,,,,,,,,,,,
,7649,0.7341035008430481,10,,,,,,,,,,,,,,
,7699,0.9766542911529541,10,,,,,,,,,,,,,,
,7749,0.9150173664093018,10,,,,,,,,,,,,,,
,7799,0.9045726656913757,10,,,,,,,,,,,,,,
,7849,1.101792335510254,10,,,,,,,,,,,,,,
,7899,0.785500168800354,10,,,,,,,,,,,,,,
,7949,0.8355268239974976,10,,,,,,,,,,,,,,
,7999,0.8019681572914124,10,,,,,,,,,,,,,,
,8049,1.1668245792388916,10,,,,,,,,,,,,,,
,8099,0.8284916877746582,10,,,,,,,,,,,,,,
,8149,0.9561456441879272,10,,,,,,,,,,,,,,
,8183,,10,0.9575257897377014,28.7772274017334,5.7485127449035645,7.363809108734131,15.664905548095703,,,,,,,,,
,8183,,10,,,,,,29.19054412841797,8.02297306060791,6.350915908813477,14.816654205322266,,,,,
0.000999874243353782,8184,,,,,,,,,,,,,,,,
,8199,0.8623671531677246,11,,,,,,,,,,,,,,
,8249,0.8090001344680786,11,,,,,,,,,,,,,,
,8299,0.9384782910346985,11,,,,,,,,,,,,,,
,8349,1.0816303491592407,11,,,,,,,,,,,,,,
,8399,0.9388170838356018,11,,,,,,,,,,,,,,
,8449,0.7627499103546143,11,,,,,,,,,,,,,,
,8499,0.8862407207489014,11,,,,,,,,,,,,,,
,8549,0.9143348932266235,11,,,,,,,,,,,,,,
,8599,1.0577428340911865,11,,,,,,,,,,,,,,
,8649,0.9507561922073364,11,,,,,,,,,,,,,,
,8699,1.0662180185317993,11,,,,,,,,,,,,,,
,8749,1.1129072904586792,11,,,,,,,,,,,,,,
,8799,0.8212710022926331,11,,,,,,,,,,,,,,
,8849,0.9016305208206177,11,,,,,,,,,,,,,,
,8899,1.4578707218170166,11,,,,,,,,,,,,,,
,8927,,11,0.9217156171798706,27.7248592376709,4.791813850402832,8.130555152893066,14.802490234375,,,,,,,,,
,8927,,11,,,,,,28.6890926361084,7.64301872253418,6.459070682525635,14.587002754211426,,,,,
0.0009994970367373866,8928,,,,,,,,,,,,,,,,
,8949,0.9617655873298645,12,,,,,,,,,,,,,,
,8999,1.048448920249939,12,,,,,,,,,,,,,,
,9049,0.8071116209030151,12,,,,,,,,,,,,,,
,9099,0.9311893582344055,12,,,,,,,,,,,,,,
,9149,0.883185863494873,12,,,,,,,,,,,,,,
,9199,0.8297841548919678,12,,,,,,,,,,,,,,
,9249,1.1632018089294434,12,,,,,,,,,,,,,,
,9299,1.015496850013733,12,,,,,,,,,,,,,,
,9349,0.8297349810600281,12,,,,,,,,,,,,,,
,9399,0.92620849609375,12,,,,,,,,,,,,,,
,9449,1.014592170715332,12,,,,,,,,,,,,,,
,9499,0.9265823364257812,12,,,,,,,,,,,,,,
,9549,0.9130416512489319,12,,,,,,,,,,,,,,
,9599,0.7863161563873291,12,,,,,,,,,,,,,,
,9649,0.808705747127533,12,,,,,,,,,,,,,,
,9671,,12,0.9140874147415161,27.59591293334961,5.460116863250732,7.670229911804199,14.46556568145752,,,,,,,,,
,9671,,12,,,,,,28.330875396728516,7.574371814727783,6.401231288909912,14.35527229309082,,,,,
,9672,,13,0.8479189276695251,25.86969566345215,5.2729363441467285,7.343011379241943,13.25374698638916,,,,,,,,,
,9672,,13,,,,,,,,,,0.6690447330474854,20.793474197387695,5.986940860748291,1.8221725225448608,12.984359741210938
