lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
1e-08,0,,,,,,,,,,,
,49,2.02724552154541,0,,,,,,,,,
,99,2.1616220474243164,0,,,,,,,,,
,149,2.0976366996765137,0,,,,,,,,,
,199,2.191699981689453,0,,,,,,,,,
,249,2.2336392402648926,0,,,,,,,,,
,299,2.1776950359344482,0,,,,,,,,,
,349,2.271674394607544,0,,,,,,,,,
,399,2.173215866088867,0,,,,,,,,,
,449,1.9286582469940186,0,,,,,,,,,
,499,2.2127466201782227,0,,,,,,,,,
,549,2.0776379108428955,0,,,,,,,,,
,599,2.0433857440948486,0,,,,,,,,,
,649,2.2343125343322754,0,,,,,,,,,
,699,2.2126669883728027,0,,,,,,,,,
,743,,0,1.9713267087936401,66.32280731201172,53.286746978759766,1.5889521837234497,11.447111129760742,,,,
,743,,0,,,,,,72.23597717285156,61.152793884277344,1.0465011596679688,10.036677360534668
0.00011112,744,,,,,,,,,,,
,749,2.3454861640930176,1,,,,,,,,,
,799,1.7560784816741943,1,,,,,,,,,
,849,2.0447514057159424,1,,,,,,,,,
,899,1.9019334316253662,1,,,,,,,,,
,949,2.0420634746551514,1,,,,,,,,,
,999,2.1097614765167236,1,,,,,,,,,
,1049,1.8971402645111084,1,,,,,,,,,
,1099,1.7331269979476929,1,,,,,,,,,
,1149,1.940197467803955,1,,,,,,,,,
,1199,1.9445340633392334,1,,,,,,,,,
,1249,1.917362928390503,1,,,,,,,,,
,1299,2.1280951499938965,1,,,,,,,,,
,1349,1.9396836757659912,1,,,,,,,,,
,1399,1.974595069885254,1,,,,,,,,,
,1449,1.8754558563232422,1,,,,,,,,,
,1487,,1,1.6444125175476074,57.770751953125,42.59251403808594,2.255868434906006,12.922369003295898,,,,
,1487,,1,,,,,,69.01229095458984,58.57827377319336,1.0351008176803589,9.398921012878418
0.00022223000000000002,1488,,,,,,,,,,,
,1499,1.8951029777526855,2,,,,,,,,,
,1549,1.7797738313674927,2,,,,,,,,,
,1599,1.857749104499817,2,,,,,,,,,
,1649,2.0052270889282227,2,,,,,,,,,
,1699,1.7884888648986816,2,,,,,,,,,
,1749,1.8780062198638916,2,,,,,,,,,
,1799,2.018237352371216,2,,,,,,,,,
,1849,1.8211297988891602,2,,,,,,,,,
,1899,1.815171241760254,2,,,,,,,,,
,1949,1.753561019897461,2,,,,,,,,,
,1999,1.6613414287567139,2,,,,,,,,,
,2049,1.7969300746917725,2,,,,,,,,,
,2099,1.7407488822937012,2,,,,,,,,,
,2149,1.7067960500717163,2,,,,,,,,,
,2199,1.7092483043670654,2,,,,,,,,,
,2231,,2,1.5645467042922974,53.2174186706543,35.31328582763672,2.6038849353790283,15.300251007080078,,,,
,2231,,2,,,,,,63.67543029785156,49.54677963256836,1.5484775304794312,12.580174446105957
0.00033334,2232,,,,,,,,,,,
,2249,1.6187514066696167,3,,,,,,,,,
,2299,1.643488883972168,3,,,,,,,,,
,2349,1.7912752628326416,3,,,,,,,,,
,2399,1.9159210920333862,3,,,,,,,,,
,2449,1.6657248735427856,3,,,,,,,,,
,2499,1.8360304832458496,3,,,,,,,,,
,2549,1.6662185192108154,3,,,,,,,,,
,2599,1.9437594413757324,3,,,,,,,,,
,2649,1.8440048694610596,3,,,,,,,,,
,2699,2.067073345184326,3,,,,,,,,,
,2749,1.744920015335083,3,,,,,,,,,
,2799,1.6346769332885742,3,,,,,,,,,
,2849,1.5494967699050903,3,,,,,,,,,
,2899,1.7541311979293823,3,,,,,,,,,
,2949,1.480307936668396,3,,,,,,,,,
,2975,,3,1.5004472732543945,51.47040557861328,33.55517578125,2.9352633953094482,14.979965209960938,,,,
,2975,,3,,,,,,58.43077087402344,40.88911056518555,2.1553125381469727,15.38634967803955
0.00044445,2976,,,,,,,,,,,
,2999,1.6061861515045166,4,,,,,,,,,
,3049,1.6618878841400146,4,,,,,,,,,
,3099,1.7581915855407715,4,,,,,,,,,
,3149,1.8820428848266602,4,,,,,,,,,
,3199,1.6228309869766235,4,,,,,,,,,
,3249,1.5052179098129272,4,,,,,,,,,
,3299,1.7059712409973145,4,,,,,,,,,
,3349,1.783116102218628,4,,,,,,,,,
,3399,1.7224688529968262,4,,,,,,,,,
,3449,1.6921740770339966,4,,,,,,,,,
,3499,1.668410301208496,4,,,,,,,,,
,3549,2.2411203384399414,4,,,,,,,,,
,3599,1.640162467956543,4,,,,,,,,,
,3649,1.6751935482025146,4,,,,,,,,,
,3699,1.4431248903274536,4,,,,,,,,,
,3719,,4,1.42438542842865,47.04047393798828,25.62982749938965,3.8323419094085693,17.578304290771484,,,,
,3719,,4,,,,,,54.12504577636719,33.78573989868164,2.730893850326538,17.60841178894043
0.00055556,3720,,,,,,,,,,,
,3749,1.5226937532424927,5,,,,,,,,,
,3799,1.6965570449829102,5,,,,,,,,,
,3849,1.5001063346862793,5,,,,,,,,,
,3899,1.683925986289978,5,,,,,,,,,
,3949,1.4206874370574951,5,,,,,,,,,
,3999,1.5201075077056885,5,,,,,,,,,
,4049,1.5832159519195557,5,,,,,,,,,
,4099,1.5271039009094238,5,,,,,,,,,
,4149,1.528036117553711,5,,,,,,,,,
,4199,1.8829395771026611,5,,,,,,,,,
,4249,1.607712745666504,5,,,,,,,,,
,4299,1.6575801372528076,5,,,,,,,,,
,4349,1.6213488578796387,5,,,,,,,,,
,4399,1.3994920253753662,5,,,,,,,,,
,4449,1.5096640586853027,5,,,,,,,,,
,4463,,5,1.354594111442566,42.0129508972168,17.249698638916016,5.278482437133789,19.484769821166992,,,,
,4463,,5,,,,,,51.02486038208008,29.121706008911133,3.171386480331421,18.731767654418945
0.00066667,4464,,,,,,,,,,,
,4499,1.3794212341308594,6,,,,,,,,,
,4549,2.0628976821899414,6,,,,,,,,,
,4599,1.5622179508209229,6,,,,,,,,,
,4649,1.4866483211517334,6,,,,,,,,,
,4699,1.3101420402526855,6,,,,,,,,,
,4749,1.496183156967163,6,,,,,,,,,
,4799,1.3847668170928955,6,,,,,,,,,
,4849,1.5515682697296143,6,,,,,,,,,
,4899,1.556393027305603,6,,,,,,,,,
,4949,1.3666799068450928,6,,,,,,,,,
,4999,1.265556812286377,6,,,,,,,,,
,5049,1.4288219213485718,6,,,,,,,,,
,5099,1.54511559009552,6,,,,,,,,,
,5149,1.40613853931427,6,,,,,,,,,
,5199,1.78424072265625,6,,,,,,,,,
,5207,,6,1.2983571290969849,40.70962142944336,15.872883796691895,5.290961265563965,19.5457763671875,,,,
,5207,,6,,,,,,48.517032623291016,25.793785095214844,3.5420589447021484,19.181190490722656
0.0007777799999999999,5208,,,,,,,,,,,
,5249,1.603445291519165,7,,,,,,,,,
,5299,1.221421718597412,7,,,,,,,,,
,5349,1.5605144500732422,7,,,,,,,,,
,5399,1.7194677591323853,7,,,,,,,,,
,5449,1.411402702331543,7,,,,,,,,,
,5499,1.4391143321990967,7,,,,,,,,,
,5549,1.4506731033325195,7,,,,,,,,,
,5599,1.4145382642745972,7,,,,,,,,,
,5649,1.300533652305603,7,,,,,,,,,
,5699,1.2809679508209229,7,,,,,,,,,
,5749,1.450079321861267,7,,,,,,,,,
,5799,1.7842400074005127,7,,,,,,,,,
,5849,1.2773797512054443,7,,,,,,,,,
,5899,1.3921253681182861,7,,,,,,,,,
,5949,1.6564269065856934,7,,,,,,,,,
,5951,,7,1.288834810256958,39.17612838745117,12.994467735290527,6.307280540466309,19.87438201904297,,,,
,5951,,7,,,,,,46.52836608886719,23.165918350219727,3.8886938095092773,19.473752975463867
0.0008888899999999999,5952,,,,,,,,,,,
,5999,1.6376399993896484,8,,,,,,,,,
,6049,1.5698752403259277,8,,,,,,,,,
,6099,1.8421114683151245,8,,,,,,,,,
,6149,1.3207745552062988,8,,,,,,,,,
,6199,1.611253023147583,8,,,,,,,,,
,6249,1.590162992477417,8,,,,,,,,,
,6299,1.2909462451934814,8,,,,,,,,,
,6349,1.474729299545288,8,,,,,,,,,
,6399,1.6424589157104492,8,,,,,,,,,
,6449,1.3366029262542725,8,,,,,,,,,
,6499,1.3606942892074585,8,,,,,,,,,
,6549,1.538702130317688,8,,,,,,,,,
,6599,1.393200397491455,8,,,,,,,,,
,6649,1.2065600156784058,8,,,,,,,,,
,6695,,8,1.2616592645645142,39.42986297607422,14.738710403442383,5.565492153167725,19.125659942626953,,,,
,6695,,8,,,,,,44.85400390625,21.007600784301758,4.157291412353516,19.689111709594727
0.001,6696,,,,,,,,,,,
,6699,1.3927288055419922,9,,,,,,,,,
,6749,1.3264648914337158,9,,,,,,,,,
,6799,1.6051051616668701,9,,,,,,,,,
,6849,1.445937156677246,9,,,,,,,,,
,6899,1.3456462621688843,9,,,,,,,,,
,6949,1.4989128112792969,9,,,,,,,,,
,6999,1.2599389553070068,9,,,,,,,,,
,7049,1.467738389968872,9,,,,,,,,,
,7099,1.4765095710754395,9,,,,,,,,,
,7149,1.3541104793548584,9,,,,,,,,,
,7199,1.5327333211898804,9,,,,,,,,,
,7249,1.4970128536224365,9,,,,,,,,,
,7299,1.2517285346984863,9,,,,,,,,,
,7349,0.9659193754196167,9,,,,,,,,,
,7399,1.3311028480529785,9,,,,,,,,,
,7439,,9,1.2043439149856567,37.09912109375,12.455111503601074,5.950944900512695,18.693065643310547,,,,
,7439,,9,,,,,,43.23517990112305,19.111492156982422,4.414830207824707,19.7088565826416
0.001,7440,,,,,,,,,,,
,7449,1.2854048013687134,10,,,,,,,,,
,7499,1.5146628618240356,10,,,,,,,,,
,7549,1.2300879955291748,10,,,,,,,,,
,7599,1.340634822845459,10,,,,,,,,,
,7649,1.1420328617095947,10,,,,,,,,,
,7699,1.3071424961090088,10,,,,,,,,,
,7749,1.2013061046600342,10,,,,,,,,,
,7799,1.322777271270752,10,,,,,,,,,
,7849,1.3982700109481812,10,,,,,,,,,
,7899,1.191623330116272,10,,,,,,,,,
,7949,1.2531263828277588,10,,,,,,,,,
,7999,1.2476083040237427,10,,,,,,,,,
,8049,1.4679675102233887,10,,,,,,,,,
,8099,1.06515634059906,10,,,,,,,,,
,8149,1.3415791988372803,10,,,,,,,,,
,8183,,10,1.2109549045562744,39.04856872558594,16.17098617553711,4.977607727050781,17.89997673034668,,,,
,8183,,10,,,,,,41.28063201904297,17.346508026123047,4.701432228088379,19.232690811157227
0.000999874243353782,8184,,,,,,,,,,,
,8199,1.3426790237426758,11,,,,,,,,,
,8249,1.1655383110046387,11,,,,,,,,,
,8299,1.2269090414047241,11,,,,,,,,,
,8349,1.483838677406311,11,,,,,,,,,
,8399,1.2652533054351807,11,,,,,,,,,
,8449,1.124767541885376,11,,,,,,,,,
,8499,1.277508020401001,11,,,,,,,,,
,8549,1.3455898761749268,11,,,,,,,,,
,8599,1.3053088188171387,11,,,,,,,,,
,8649,1.27927827835083,11,,,,,,,,,
,8699,1.4494324922561646,11,,,,,,,,,
,8749,1.607596755027771,11,,,,,,,,,
,8799,1.1355807781219482,11,,,,,,,,,
,8849,1.2265236377716064,11,,,,,,,,,
,8899,1.6758607625961304,11,,,,,,,,,
,8927,,11,1.1897187232971191,38.259639739990234,14.240949630737305,5.406042575836182,18.612648010253906,,,,
,8927,,11,,,,,,40.03078079223633,15.871411323547363,4.969555854797363,19.189815521240234
0.0009994970367373866,8928,,,,,,,,,,,
,8949,1.5666100978851318,12,,,,,,,,,
,8999,1.3373332023620605,12,,,,,,,,,
,9049,1.1407268047332764,12,,,,,,,,,
,9099,1.1919807195663452,12,,,,,,,,,
,9149,1.3493748903274536,12,,,,,,,,,
,9199,1.0991384983062744,12,,,,,,,,,
,9249,1.5290977954864502,12,,,,,,,,,
,9299,1.392509937286377,12,,,,,,,,,
,9349,1.2585728168487549,12,,,,,,,,,
,9399,1.2510569095611572,12,,,,,,,,,
,9449,1.3953016996383667,12,,,,,,,,,
,9499,1.2376713752746582,12,,,,,,,,,
,9549,1.2766013145446777,12,,,,,,,,,
,9599,1.0939610004425049,12,,,,,,,,,
,9649,1.2024376392364502,12,,,,,,,,,
,9671,,12,1.1374139785766602,34.884849548339844,10.367012023925781,6.78978967666626,17.72804832458496,,,,
,9671,,12,,,,,,38.718788146972656,14.663772583007812,5.078670978546143,18.976343154907227
0.0009988685700857047,9672,,,,,,,,,,,
,9699,1.0717016458511353,13,,,,,,,,,
,9749,1.2156033515930176,13,,,,,,,,,
,9799,1.2902898788452148,13,,,,,,,,,
,9849,1.1187869310379028,13,,,,,,,,,
,9899,0.9240788221359253,13,,,,,,,,,
,9949,1.2454514503479004,13,,,,,,,,,
,9999,1.1181323528289795,13,,,,,,,,,
,10049,1.0169267654418945,13,,,,,,,,,
,10099,1.1634814739227295,13,,,,,,,,,
,10149,1.409145712852478,13,,,,,,,,,
,10199,1.2118253707885742,13,,,,,,,,,
,10249,1.2094452381134033,13,,,,,,,,,
,10299,1.436708688735962,13,,,,,,,,,
,10349,1.1080549955368042,13,,,,,,,,,
,10399,0.9747264981269836,13,,,,,,,,,
,10415,,13,1.0920655727386475,34.48137283325195,10.710868835449219,6.196359157562256,17.57414436340332,,,,
,10415,,13,,,,,,37.8831672668457,14.11844253540039,5.30061149597168,18.464113235473633
0.0009979891598506218,10416,,,,,,,,,,,
,10449,1.4361456632614136,14,,,,,,,,,
,10499,1.1396390199661255,14,,,,,,,,,
,10549,0.9980882406234741,14,,,,,,,,,
,10599,1.175689935684204,14,,,,,,,,,
,10649,1.1055569648742676,14,,,,,,,,,
,10699,1.3963932991027832,14,,,,,,,,,
,10749,1.2077276706695557,14,,,,,,,,,
,10799,0.985766589641571,14,,,,,,,,,
,10849,1.252462387084961,14,,,,,,,,,
,10899,0.9738480448722839,14,,,,,,,,,
,10949,1.0009112358093262,14,,,,,,,,,
,10999,1.0749140977859497,14,,,,,,,,,
,11049,1.302417278289795,14,,,,,,,,,
,11099,0.9236449599266052,14,,,,,,,,,
,11149,1.3223931789398193,14,,,,,,,,,
,11159,,14,1.1008472442626953,35.07896423339844,10.501503944396973,6.157536506652832,18.419921875,,,,
,11159,,14,,,,,,36.869895935058594,13.223094940185547,5.351661205291748,18.29513931274414
0.0009968592488416746,11160,,,,,,,,,,,
,11199,1.279617190361023,15,,,,,,,,,
,11249,0.8609421849250793,15,,,,,,,,,
,11299,1.244837999343872,15,,,,,,,,,
,11349,0.8820719122886658,15,,,,,,,,,
,11399,1.1054736375808716,15,,,,,,,,,
,11449,1.305225133895874,15,,,,,,,,,
,11499,1.104301929473877,15,,,,,,,,,
,11549,1.369543433189392,15,,,,,,,,,
,11599,1.1548064947128296,15,,,,,,,,,
,11649,1.1262588500976562,15,,,,,,,,,
,11699,1.1592774391174316,15,,,,,,,,,
,11749,1.1967222690582275,15,,,,,,,,,
,11799,1.2324250936508179,15,,,,,,,,,
,11849,1.074068307876587,15,,,,,,,,,
,11899,1.1051431894302368,15,,,,,,,,,
,11903,,15,1.035950779914856,32.142311096191406,8.685162544250488,6.5970635414123535,16.86008644104004,,,,
,11903,,15,,,,,,36.257877349853516,12.751321792602539,5.475474834442139,18.031082153320312
0.0009954794060030834,11904,,,,,,,,,,,
,11949,1.0119309425354004,16,,,,,,,,,
,11999,1.0334268808364868,16,,,,,,,,,
,12049,1.3037574291229248,16,,,,,,,,,
,12099,1.075281023979187,16,,,,,,,,,
,12149,1.2081830501556396,16,,,,,,,,,
,12199,1.2598780393600464,16,,,,,,,,,
,12249,1.3248423337936401,16,,,,,,,,,
,12299,1.149200201034546,16,,,,,,,,,
,12349,0.8382394909858704,16,,,,,,,,,
,12399,1.1700094938278198,16,,,,,,,,,
,12449,1.3802809715270996,16,,,,,,,,,
,12499,1.331935167312622,16,,,,,,,,,
,12549,1.0983695983886719,16,,,,,,,,,
,12599,1.114516019821167,16,,,,,,,,,
,12647,,16,1.0274790525436401,32.138153076171875,8.532645225524902,6.949239730834961,16.656267166137695,,,,
,12647,,16,,,,,,35.61942672729492,12.252922058105469,5.599781036376953,17.766721725463867
0.0009938503261272714,12648,,,,,,,,,,,
,12649,1.155372142791748,17,,,,,,,,,
,12699,1.1767971515655518,17,,,,,,,,,
,12749,1.2945228815078735,17,,,,,,,,,
,12799,1.1474461555480957,17,,,,,,,,,
,12849,1.3139545917510986,17,,,,,,,,,
,12899,1.0072054862976074,17,,,,,,,,,
,12949,1.2000800371170044,17,,,,,,,,,
,12999,0.9762287139892578,17,,,,,,,,,
,13049,1.1666444540023804,17,,,,,,,,,
,13099,1.029069423675537,17,,,,,,,,,
,13149,1.3079442977905273,17,,,,,,,,,
,13199,0.9856539368629456,17,,,,,,,,,
,13249,1.0751063823699951,17,,,,,,,,,
,13299,0.8775323629379272,17,,,,,,,,,
,13349,1.0822041034698486,17,,,,,,,,,
,13391,,17,1.067206621170044,34.04323196411133,12.098775863647461,5.601541996002197,16.342914581298828,,,,
,13391,,17,,,,,,34.97571563720703,11.65158462524414,5.752100944519043,17.572031021118164
0.0009919728295050155,13392,,,,,,,,,,,
,13399,1.1915297508239746,18,,,,,,,,,
,13449,1.3027235269546509,18,,,,,,,,,
,13499,1.097190022468567,18,,,,,,,,,
,13549,1.1465277671813965,18,,,,,,,,,
,13599,1.0463143587112427,18,,,,,,,,,
,13649,1.009746789932251,18,,,,,,,,,
,13699,1.0627310276031494,18,,,,,,,,,
,13749,1.2510652542114258,18,,,,,,,,,
,13799,1.0773483514785767,18,,,,,,,,,
,13849,1.0849858522415161,18,,,,,,,,,
,13899,1.0175178050994873,18,,,,,,,,,
,13949,1.3337167501449585,18,,,,,,,,,
,13999,1.071199655532837,18,,,,,,,,,
,14049,1.0672056674957275,18,,,,,,,,,
,14099,1.0835061073303223,18,,,,,,,,,
,14135,,18,1.0833989381790161,34.617252349853516,12.93346118927002,5.3838582038879395,16.2999324798584,,,,
,14135,,18,,,,,,34.678672790527344,11.55859088897705,5.6747212409973145,17.44536018371582
0.0009898478615124062,14136,,,,,,,,,,,
,14149,1.104663610458374,19,,,,,,,,,
,14199,0.8864260911941528,19,,,,,,,,,
,14249,1.0963119268417358,19,,,,,,,,,
,14299,1.0655375719070435,19,,,,,,,,,
,14349,1.097691297531128,19,,,,,,,,,
,14399,1.0373941659927368,19,,,,,,,,,
,14449,0.9539691805839539,19,,,,,,,,,
,14499,1.0303304195404053,19,,,,,,,,,
,14549,1.1254510879516602,19,,,,,,,,,
,14599,1.1087543964385986,19,,,,,,,,,
,14649,1.1151772737503052,19,,,,,,,,,
,14699,1.0689483880996704,19,,,,,,,,,
,14749,1.3564192056655884,19,,,,,,,,,
,14799,1.1134538650512695,19,,,,,,,,,
,14849,1.0608872175216675,19,,,,,,,,,
,14879,,19,1.0108224153518677,31.439346313476562,8.452227592468262,6.7038254737854,16.283294677734375,,,,
,14879,,19,,,,,,33.80577850341797,10.886771202087402,5.851675510406494,17.067333221435547
0.000987476492134821,14880,,,,,,,,,,,
,14899,1.0424360036849976,20,,,,,,,,,
,14949,0.9584442377090454,20,,,,,,,,,
,14999,1.01844322681427,20,,,,,,,,,
,15049,1.1370024681091309,20,,,,,,,,,
,15099,1.054173469543457,20,,,,,,,,,
,15149,0.9676356315612793,20,,,,,,,,,
,15199,1.0277212858200073,20,,,,,,,,,
,15249,0.9846131205558777,20,,,,,,,,,
,15299,1.0221614837646484,20,,,,,,,,,
,15349,1.0684771537780762,20,,,,,,,,,
,15399,1.019133448600769,20,,,,,,,,,
,15449,1.1359704732894897,20,,,,,,,,,
,15499,1.270442008972168,20,,,,,,,,,
